iter	Logloss
856	0.02247201342
857	0.02243729364
858	0.02241933105
859	0.02240661871
860	0.02239420882
861	0.02237440917
862	0.02235657376
863	0.02233542716
864	0.02232302035
865	0.02231620731
866	0.02228254198
867	0.02226966777
868	0.02225598456
869	0.02224662724
870	0.0222299737
871	0.02221345733
872	0.02220871176
873	0.02219053448
874	0.02215837013
875	0.0221518668
876	0.02213698549
877	0.02212434579
878	0.02208986266
879	0.02206500398
880	0.02205386272
881	0.02201679665
882	0.02198046791
883	0.02194230632
884	0.0219152396
885	0.02190431114
886	0.02189924789
887	0.0218781186
888	0.02185614938
889	0.02185148337
890	0.02182562282
891	0.0218065318
892	0.02178373865
893	0.02176656789
894	0.02174344837
895	0.02170976506
896	0.02169529741
897	0.02166521716
898	0.02164619361
899	0.02162020945
900	0.02160570224
901	0.02158421104
902	0.0215669294
903	0.02155944295
904	0.02153844406
905	0.02152958324
906	0.02151206183
907	0.02150360862
908	0.02147427181
909	0.02146035401
910	0.0214422055
911	0.02142311107
912	0.02140091784
913	0.02138669626
914	0.021372983
915	0.02137297612
916	0.02136205827
917	0.02136205312
918	0.02135030123
919	0.0213385632
920	0.02132598666
921	0.02132595468
922	0.02132383736
923	0.02131182713
924	0.02128013467
925	0.02125722339
926	0.02125509884
927	0.02124168113
928	0.02123292502
929	0.02121106215
930	0.02120182961
931	0.02117951166
932	0.02116321808
933	0.02114658725
934	0.02112704392
935	0.02111572539
936	0.02106900074
937	0.02104998676
938	0.02103868153
939	0.02101758675
940	0.02100118556
941	0.0209861635
942	0.02097063272
943	0.0209544343
944	0.02093609283
945	0.02092158577
946	0.02091543032
947	0.02089122171
948	0.02087270633
949	0.0208458214
950	0.02083969125
951	0.02083052843
952	0.02079668372
953	0.02077984894
954	0.02077219558
955	0.02074181125
956	0.02072654935
957	0.02070423302
958	0.02068227011
959	0.02066438639
960	0.02065811272
961	0.0206548476
962	0.02064923435
963	0.02062630621
964	0.02059876818
965	0.02059315914
966	0.02057282359
967	0.02056281279
968	0.02054521002
969	0.02052749538
970	0.02052226047
971	0.02050804384
972	0.02049685392
973	0.02046814081
974	0.02046307977
975	0.02044809935
976	0.02042743267
977	0.02042079284
978	0.02040570018
979	0.02039776122
980	0.02038508226
981	0.02036020038
982	0.02035325835
983	0.02034001942
984	0.02032432225
985	0.02031224331
986	0.02028945361
987	0.0202774482
988	0.02027148912
989	0.02023916684
990	0.02022571164
991	0.02021544581
992	0.02019871854
993	0.02018611779
994	0.02017373016
995	0.02015646471
996	0.0201329711
997	0.02011925391
998	0.02011110134
999	0.02010064817
